mz,0,0,10,10,10,13.5,13.5,13.5,30,30,30,36,36,36,47,47,47
52.98037831,0,0,0,0,4.068270665,0,0,3.979619853,0,0,0,0,0,0,0,0,0
55.01933444,4.095394605,4.547518894,0,4.175033602,0,0,4.095394605,0,4.086791825,0,4.218514581,4.159807733,0,0,0,3.832125543,4.002313048
57.02102938,0,6.069426839,5.978056255,6.046303585,0,6.042630646,0,0,6.060977106,5.985316787,6.013231857,6.013906572,6.041874593,0,0,5.991199201,6.037710746
57.0350973,8.865938639,8.868194127,8.777654953,8.847893651,8.842913675,8.842863219,8.796170771,8.842502145,8.809057176,8.834838919,8.818748926,8.863659113,8.821351471,8.70017924,8.856669287,8.814008238,8.801321678
57.04919478,6.143754001,5.992479275,5.949097178,6.201293179,6.087581699,6.098122861,6.033720904,6.140408423,6.079068531,6.068651915,6.098461069,6.03227866,5.757537127,0,6.138033268,5.997120103,5.929806782
57.97618224,0,0,0,0,0,0,0,5.765572676,0,0,0,0,0,0,5.990089683,6.325498709,0
58.03839242,7.116057386,7.096093831,7.055182465,7.122547833,7.131624717,7.020556854,7.193085406,6.916207421,7.020425136,7.06093924,7.088203269,7.118727105,6.943834411,7.019170514,7.083924587,7.044279505,7.03557428
58.99957299,7.180835389,7.204389733,7.232770915,7.083923127,7.206716298,7.236079414,7.079142111,7.342715941,7.216546183,7.232677754,7.151272085,7.31485568,7.380453434,0,7.238296009,7.272555532,7.291612254
59.01437024,10.04383392,10.05383285,10.04541687,9.975374732,10.07393773,10.05248513,10.0193133,10.05362558,10.02730198,10.06649804,10.04121835,10.0739428,10.14161039,10.02354002,10.07824477,10.09556282,10.12282318
59.02919399,7.33829948,7.283361027,0,7.278404429,7.259062015,0,7.238860623,7.29452182,7.263790052,7.25563646,7.269940971,7.344148749,0,7.240342719,7.292241769,7.327701472,7.234285024
59.03926611,5.804253323,5.600695018,0,5.544763465,0,0,0,0,0,5.864539678,5.655360329,5.551517226,0,0,5.515864042,5.615024068,5.545488644
59.05066884,7.666937113,7.660269843,7.580955871,7.439507313,7.669635361,7.664160952,7.610005539,7.649956061,7.720526561,7.630716732,7.557610965,7.665056245,7.649470758,7.570188267,7.661556974,7.734000503,7.670739791
60.01767979,8.029587944,8.059921879,8.041883136,7.959254472,8.048903123,8.043603751,7.955466225,8.073006796,8.027062584,8.056078076,8.046878583,8.084908253,8.175786214,7.985381259,8.065995284,8.111627476,8.117650204
60.05406239,5.877084545,5.964432449,6.057290873,0,6.025591796,6.034433082,5.88232846,5.849639009,5.834254225,6.065614308,0,5.950551978,5.975204059,5.833967657,5.939761827,5.996142784,5.962221146
60.97204584,6.572493515,6.190334338,6.143640827,6.150848117,0,6.252737838,6.175100829,0,6.156463945,6.159740025,6.201986552,6.143105009,6.244256719,5.849671877,6.193258986,6.241832965,6.126818286
60.98760951,9.103645825,9.093793177,8.972608225,9.006245351,9.071630174,9.048488502,9.014773727,9.04859424,9.041710181,9.015993965,9.032975823,9.06272805,9.070107438,8.9058419,9.107614331,9.067146902,9.026958516
60.99348251,6.689436523,6.611908676,6.643904075,6.405250495,6.775789939,6.822405955,6.39285548,6.508194105,6.584211506,6.547796358,6.593170814,6.678308133,6.950568187,6.605770397,6.597087463,6.68807625,6.825276245
61.00316751,6.321194969,6.223038507,0,6.247847002,6.192482343,6.212897404,6.203648828,0,6.147433843,0,6.247526505,6.123432448,0,5.812737751,6.315868167,6.232744027,0
61.01064228,0,0,0,0,5.182743734,0,0,5.2072896,0,0,5.575500254,0,0,0,5.428681023,0,0
61.01854234,7.387235526,7.426123875,7.296368764,7.211372989,0,0,0,7.387260993,7.295034546,7.313385213,7.33344229,7.457292077,7.580462557,0,7.27071794,7.360145135,0
61.98882991,7.877897572,7.868063936,7.6565106,7.747471897,7.616664786,7.670724556,7.974981475,7.894620487,8.014944585,8.075760185,7.842414634,7.692154536,7.684329013,7.61390386,7.737327751,7.748686614,8.275917402
62.00980141,0,0,0,0,0,0,0,0,4.746431792,0,0,4.699002374,0,0,0,0,0
62.98919328,6.990126152,7.102889573,6.916072352,6.704813766,6.979944365,6.981318884,6.824843501,6.869899796,6.79970984,6.761549192,6.857346148,6.850136664,7.006134076,6.90933346,6.846863054,6.956981735,7.021815044
63.00632885,6.319908175,6.290820371,6.499400224,6.182387312,6.008123248,6.223324348,6.34644489,6.420814936,6.175572936,6.459294306,6.375741274,6.309346541,6.453365277,6.042852854,6.457968105,6.417963186,6.353070491
63.9628599,5.982382793,6.086521049,0,6.281977019,5.828478532,0,6.388664035,5.594652135,6.196686795,7.005180591,6.718601005,6.054820323,0,0,0,5.172499511,4.756700786
64.00559437,5.522283618,5.434149673,5.066549815,5.682701547,0,0,5.278790482,4.69056251,5.1389591,5.445184867,5.42701617,5.318428177,0,5.445184867,5.404489191,5.551342187,5.360496178
64.9707006,5.674331138,5.793768016,0,5.820377828,0,0,5.632962402,0,0,6.023180719,5.357233779,5.63230961,0,0,0,0,4.403117817
65.00201133,6.347987112,6.261782926,6.408208122,6.532167977,6.376886104,6.012524308,6.283388888,6.018748721,6.139474574,6.227943405,6.478992286,6.368472523,6.416736976,6.292961062,6.386354644,6.124426872,6.170841686
67.03055226,5.432991696,5.403567361,5.507846034,5.664766768,5.420477992,5.51019594,5.553787775,5.518834735,5.418279529,5.266988332,5.562907623,5.437495704,4.603959048,4.766061344,4.95564891,5.311674843,5.357100209
68.01461292,5.874085969,5.615935051,0,6.349712172,0,0,0,0,0,0,0,5.370756421,0,0,0,0,4.943807863
68.99612751,7.072876282,7.103099489,6.911710748,7.054263439,6.844595884,6.976746857,7.085413939,7.128210286,7.178746267,7.043881239,7.016201855,7.036538852,6.920921897,7.117339094,7.027746472,7.041658933,6.975265675
69.03499253,6.719624569,6.691928455,6.524828577,6.752681381,0,6.585913129,6.87410479,0,6.767782363,6.455837874,6.484205455,6.564319797,0,0,6.875595899,6.47838402,6.262976539
70.03023552,5.275298936,5.045968066,0,5.248748448,0,0,0,0,0,5.608148267,0,5.499507787,0,0,0,5.261701414,4.494162635
71.01425777,8.248997436,8.425548916,8.121130681,8.378419501,8.216079224,8.016942565,8.230621875,8.18577001,8.012596268,8.273516819,7.822642847,7.47838885,7.626196531,7.884585158,7.731881776,7.483020772,7.688614228
71.05064802,5.806959168,5.612292057,0,5.951156964,0,0,0,0,0,5.449998516,5.467165408,0,0,0,0,5.377044018,5.527180515
72.0095079,6.771856844,6.652864315,6.474020736,7.278258475,6.493932085,6.059074496,6.72157471,6.577460862,6.803828475,6.845106357,6.639624436,6.542748354,0,6.35725284,6.595110549,6.558445299,6.587138546
72.01760483,6.239386725,6.326549249,6.226452379,6.669099505,0,6.027908062,6.146287849,0,6.061572925,5.74657201,5.460866985,5.338122007,0,0,5.185495759,0,5.484402901
72.04570766,4.917680752,5.083670325,0,5.413947992,0,0,0,0,0,0,5.086851284,0,0,0,0,0,4.475817577
72.04613353,5.327949861,4.795184469,0,5.26917819,0,0,0,0,0,0,4.642930152,0,0,0,0,0,4.748118698
72.99366885,6.269338866,6.458843494,6.162124672,6.446047003,6.228392605,6.153012529,6.221347715,5.879147639,6.333360988,6.101388112,6.202233051,6.312128343,6.117731828,6.083432166,6.017547507,6.026884725,6.060475149
73.00952033,7.515618331,7.662998671,7.586809497,7.410474647,0,7.594874267,7.538282513,7.62184348,7.550784338,7.55609801,7.521047334,7.590377728,7.632069647,0,7.526406364,7.472928017,7.594162103
73.02993373,10.45131392,10.50415858,10.4706146,10.38841445,10.53784834,10.45593653,10.45821177,10.45593674,10.49085393,10.46833945,10.41182916,10.41125754,10.49984276,10.4057477,10.42669757,10.39860663,10.45502201
73.05039739,7.645018771,7.558423497,7.626793721,7.603760245,7.608324051,7.578574495,7.605120951,7.515600837,7.573338299,7.586744517,7.450359619,7.49118985,7.508235131,0,7.523580916,7.599298027,7.593144863
73.97895504,5.748322554,5.727866983,5.936206008,6.470338081,0,5.878121924,5.710363212,6.158796412,5.559267536,0,0,5.572422233,0,6.025770699,6.255274768,6.151907158,0
74.00641023,5.44934149,6.160667982,5.948622692,5.945293829,0,0,0,0,6.789057844,6.610598822,6.252610587,5.772219517,0,0,0,5.695634847,5.542672391
74.02516629,8.862118721,8.847891271,8.971187762,8.97702035,8.841369727,8.677093561,8.94349752,8.915350544,8.941537316,9.021847297,8.8392914,8.757543872,8.709036907,8.818027727,8.984477797,9.12423659,8.665607092
74.03324857,8.821305805,8.900383051,8.861455466,8.761461121,8.963315535,8.824102232,8.835018372,8.844916315,8.839225519,8.855387899,8.762341752,8.764646776,8.884778942,8.782701165,8.778364591,8.74457962,8.814546066
74.0460156,5.479520922,5.387089202,0,5.743600183,0,0,5.376730998,0,5.024162013,5.581348035,5.264048646,5.209709665,0,0,3.96979106,5.674869535,4.560131027
74.99137547,5.681316508,5.512639899,0,4.740826986,0,5.782274418,5.265163902,0,0,0,0,0,0,0,0,5.886446303,5.643100502
75.00918269,8.21750002,8.206097451,7.97295714,8.132089168,8.104729057,8.097934819,7.982467211,8.06922457,8.105500556,7.860255713,8.0164399,8.097030123,7.937381414,8.01545684,8.091419777,8.091916271,7.8918316
75.02221657,4.993689439,0,0,5.10477749,0,0,5.226455327,0,0,0,0,0,0,0,0,5.452158766,0
75.02852605,6.753214091,6.551131355,6.761594573,6.78601555,6.595033132,6.287651534,6.797507686,6.548770015,6.798039097,6.899658897,6.755722895,6.577159307,6.494551449,6.634033544,6.810073708,6.981829297,6.500961561
75.03413467,7.602489943,7.682720552,7.767972716,7.614933478,7.577741871,7.663333494,7.636302725,7.66863511,7.697635937,7.655353531,7.587218492,7.571341342,7.690321913,0,7.61501858,7.590438755,7.642957501
76.012541,5.624937166,5.725375513,5.829618374,5.784060976,4.676143247,5.690287155,5.419900441,5.659748399,5.912975983,5.142259271,5.609268589,5.430574017,4.860976362,5.444759812,5.766171084,5.186902209,5.183339832
76.02941541,5.45881732,5.522419873,5.20332939,5.280962089,0,4.580502762,4.792949765,0,0,5.055301599,4.965810348,5.161590999,5.169183453,0,0,5.679480699,5.174349563
76.93927183,5.718729327,6.011369047,0,5.941671192,0,0,0,0,0,6.036336753,5.94974935,5.995403398,0,0,0,0,6.023241071
76.96144829,8.919580435,8.95513038,8.888275594,8.906356603,8.970168261,8.905977945,8.914726034,8.946348523,8.885234501,8.941574031,8.868446079,8.900896044,8.882267685,8.836437294,8.88535324,8.904265879,8.881314432
76.98357664,6.22353339,6.049919944,0,6.007908761,0,0,0,0,0,5.885740294,5.957084753,5.883156069,0,0,0,6.065916628,5.935958601
77.01335503,4.895570696,4.73169731,0,4.917534929,0,0,0,0,0,0,4.707220897,5.040298445,0,0,0,0,5.292550677
78.66549501,0,0,5.057917711,0,5.893545589,5.662870261,0,0,4.926242689,0,0,0,5.62462795,5.429935689,5.56687503,0,0
78.93647016,6.556525502,6.672495834,0,6.478846906,0,0,0,0,0,0,0,0,0,0,0,0,6.471996912
78.95946702,9.264875883,9.277168395,9.189551379,9.256026698,9.222442401,9.246933175,9.214986587,9.188681694,9.242643372,9.16912251,9.211981166,9.245421893,9.199616953,9.08576219,9.305944137,9.21972906,9.175600931
78.96849877,4.911993546,4.971406366,0,4.224304955,0,0,0,0,0,0,0,4.811072059,0,0,0,4.3380246,5.19420317
78.98236999,6.591109728,0,0,0,0,0,0,0,0,0,0,6.466029576,0,0,0,0,6.615781312
78.98638924,6.377081893,6.368895003,6.858609443,6.885789806,6.81594656,6.947102278,7.076126653,6.927555886,7.172846368,7.385721788,7.106267689,6.345613138,6.43887079,5.948661714,6.399746202,6.208209831,6.014385668
79.01090642,0,0,5.302397872,0,5.887850794,0,0,5.669575826,5.577203079,0,0,0,0,5.297261476,0,0,0
79.02056396,0,0,7.803872991,0,7.877610073,7.914813558,0,7.859557619,8.700218596,0,0,0,7.034828905,7.806304549,0,0,0
79.03377328,6.548157362,6.877710837,5.893572643,6.056574076,6.295562603,6.911761209,6.558328866,6.741584154,6.413949641,6.647397492,6.502135233,6.624356867,7.071718958,6.668527175,6.710381963,7.040500665,7.022231747
79.03806893,0,6.505153517,5.99893965,6.142311551,6.343877649,6.355289053,5.717321167,5.952226501,5.961364223,0,0,6.429456291,6.570056396,6.338638253,6.238409789,6.435553933,0
79.04279373,0,0,5.659381726,0,5.913164676,6.021062881,5.413948883,5.940252485,6.154218666,0,5.880661858,0,5.827086687,5.646180548,6.104552307,5.997463872,0
79.05016123,0,0,5.208215135,0,5.387113375,4.830085132,0,5.472586788,5.408607739,0,0,0,5.606668288,5.193551402,0,5.634436845,0
